name,artist,dim_1,dim_2,name_artist
Toorisugita Kisetsu No Sora De,THE ORAL CIGARETTES,10.328362,-0.7048328,Toorisugita Kisetsu No Sora De - THE ORAL CIGARETTES
熱帯夜,SHISHAMO,16.814161,-4.041347,熱帯夜 - SHISHAMO
COLORS,FLOW,11.604248,8.54137,COLORS - FLOW
Bulletproof Love,Pierce The Veil,12.126646,-4.0067086,Bulletproof Love - Pierce The Veil
Moby Dick,Jakey,-1.7459764,6.588632,Moby Dick - Jakey
X (feat. Future),21 Savage,-10.106547,-1.8495888,X (feat. Future) - 21 Savage
Angelina,Sweet John,-2.26828,-4.184242,Angelina - Sweet John
Play It Cool,Monsta X,4.8507476,18.399364,Play It Cool - Monsta X
有暖氣(You Nuan Chi),Orange Ocean,5.9545135,4.7292275,有暖氣(You Nuan Chi) - Orange Ocean
Okinimesumama,Eve,12.121715,1.1684835,Okinimesumama - Eve
時のシルエット,Natsu Summer,18.673971,9.387815,時のシルエット - Natsu Summer
"Maybe You're So Right, Gonna Get My Shotgun",Newspeak,11.64967,-9.216297,"Maybe You're So Right, Gonna Get My Shotgun - Newspeak"
RIDE ON TIME,UNCHAIN,14.667649,0.91353774,RIDE ON TIME - UNCHAIN
Mantra,BOYO,6.262151,-9.439056,Mantra - BOYO
Sweet Talk,Sterling Silver,-2.6851366,7.289033,Sweet Talk - Sterling Silver
Both,Headie One,4.29724,12.978226,Both - Headie One
Don't You Know,Dusty Bottle,2.922163,8.961379,Don't You Know - Dusty Bottle
The Rain,LADIES' CODE,4.1142287,18.750528,The Rain - LADIES' CODE
HANABI,Ikimonogakari,12.231938,8.824055,HANABI - Ikimonogakari
HUNTING FOR YOUR DREAM,GALNERYUS,12.503445,8.516151,HUNTING FOR YOUR DREAM - GALNERYUS
Online Lover,Valiant Vermin,-3.385934,7.3448453,Online Lover - Valiant Vermin
Until Then,Feed Me Jack,9.218237,-7.438323,Until Then - Feed Me Jack
Alone After Midnight,Tama Rhodes,-3.2034302,7.7882757,Alone After Midnight - Tama Rhodes
(一個男人) 一個女人 和浴室,Louis Koo,1.9888713,10.356944,(一個男人) 一個女人 和浴室 - Louis Koo
Mystery Girl (Revamped),Housecall,6.5669417,3.9470522,Mystery Girl (Revamped) - Housecall
For Free,DJ Khaled,-10.467165,12.837806,For Free - DJ Khaled
Bring Me Home,Madeleine Brossier,-4.0458426,5.048233,Bring Me Home - Madeleine Brossier
The Kill,Thirty Seconds To Mars,9.20984,-7.2553024,The Kill - Thirty Seconds To Mars
Love You Like A Love Song,Selena Gomez & The Scene,5.7987123,-2.003621,Love You Like A Love Song - Selena Gomez & The Scene
Machigaisagashi No Kuni,frederic,21.475546,3.8371527,Machigaisagashi No Kuni - frederic
Fake Magic,Peking Duk,5.3168273,-1.0637807,Fake Magic - Peking Duk
3am in Jakarta,Emir Hermono,4.355472,12.814764,3am in Jakarta - Emir Hermono
Good Look,Lasse Lyx,-3.0901399,7.953691,Good Look - Lasse Lyx
Four Portraits,Vansire,-2.6580248,-4.8538537,Four Portraits - Vansire
Sen no Rikyu,WEDNESDAY CAMPANELLA,18.829792,10.507781,Sen no Rikyu - WEDNESDAY CAMPANELLA
Kendall,DYSN,4.008753,-1.9446322,Kendall - DYSN
SLOW DOWN,Taichi Mukai,11.167032,10.944992,SLOW DOWN - Taichi Mukai
Smooth (feat. Rob Thomas),Santana,8.873923,-7.6136007,Smooth (feat. Rob Thomas) - Santana
Cold,Rich Brian,4.8680744,12.897997,Cold - Rich Brian
白い夏と緑の自転車 赤い髪と黒いギター,the pillows,9.21039,14.944696,白い夏と緑の自転車 赤い髪と黒いギター - the pillows
Gesuna Sankaku Kankei,Gesu No Kiwami Otome,20.845362,3.707678,Gesuna Sankaku Kankei - Gesu No Kiwami Otome
目抜き通り,Sheena Ringo,21.024647,3.9646616,目抜き通り - Sheena Ringo
LOVE Zukkyun,Soutaiseiriron,12.237181,-6.4718084,LOVE Zukkyun - Soutaiseiriron
Natural Green,Blazo,-2.3775427,7.5613766,Natural Green - Blazo
For Lack Of A Better Word,Reality Club,-3.3711734,-3.9104311,For Lack Of A Better Word - Reality Club
Love Me,Moe Shop,11.673545,9.693897,Love Me - Moe Shop
ジャンクション,Apple Pie,11.107463,10.740513,ジャンクション - Apple Pie
One,LAST ALLIANCE,10.841688,9.27742,One - LAST ALLIANCE
Breathe Life,Jack Garratt,8.636056,-3.0370598,Breathe Life - Jack Garratt
夜紛い,ヨルシカ,19.288143,9.974878,夜紛い - ヨルシカ
Suicidal Thoughts in the Back of the Cadillac Pt. 2,Pouya,-10.535429,13.071985,Suicidal Thoughts in the Back of the Cadillac Pt. 2 - Pouya
In Our Life Steps,Neighbors Complain,18.317528,9.333621,In Our Life Steps - Neighbors Complain
Trip on My Words,Manwolves,-2.031686,6.4756327,Trip on My Words - Manwolves
Sauce,Manwolves,-2.0779772,7.0409307,Sauce - Manwolves
CIRCLES,Kid Bloom,0.015337715,-9.947467,CIRCLES - Kid Bloom
egyptian pools,JUICEB☮X,-4.0658317,5.796243,egyptian pools - JUICEB☮X
Impatiently,Lé Real,-13.198947,6.291483,Impatiently - Lé Real
You outside my window,Kinokoteikoku,16.902977,-3.6214266,You outside my window - Kinokoteikoku
Slumberfck,Melt Mars,6.4828143,4.023927,Slumberfck - Melt Mars
Social Sites,Cosmo Pyke,-1.4971008,6.061661,Social Sites - Cosmo Pyke
Daydream,Luna Luna,6.8148994,5.013239,Daydream - Luna Luna
Believe what you want,LEEBADA,-5.4070425,15.076433,Believe what you want - LEEBADA
Homesick,The Nicholas,-2.8293383,6.8050117,Homesick - The Nicholas
Love Galore (feat. Travis Scott),SZA,4.2594037,-1.8268828,Love Galore (feat. Travis Scott) - SZA
Red Lights - feat. Carlo Redl,Kaz,4.3111544,-1.7880967,Red Lights - feat. Carlo Redl - Kaz
Ga$ Money,Xavy Rusan,4.749314,13.063295,Ga$ Money - Xavy Rusan
Aria,tokuP,12.342578,9.001544,Aria - tokuP
Terminal Center - Tomggg Remix,haruno,11.183914,10.945168,Terminal Center - Tomggg Remix - haruno
Tongue-Tied,OJ Law,6.2549443,4.006637,Tongue-Tied - OJ Law
Does It Make Me Wrong?,Kid Bloom,0.045241386,-9.616861,Does It Make Me Wrong? - Kid Bloom
Right Hand Blue,Stanley,-12.83979,5.6997495,Right Hand Blue - Stanley
Don't Test Your Luck,Ear Ringers,6.44665,4.071287,Don't Test Your Luck - Ear Ringers
The Other Side Of Paradise,Glass Animals,-3.1603775,-4.719177,The Other Side Of Paradise - Glass Animals
Computerized Emotion,Yeek,4.059636,-2.1870134,Computerized Emotion - Yeek
Lucid Dreams,Juice WRLD,-13.368295,5.6962,Lucid Dreams - Juice WRLD
Makima!,Overpade,-3.6464481,-1.2545252,Makima! - Overpade
No Blueberries,DPR IAN,-12.9651,6.1415925,No Blueberries - DPR IAN
Falling for U,Peachy!,-4.2220683,5.1714187,Falling for U - Peachy!
What You Were,The Drums,6.4944897,-10.042454,What You Were - The Drums
Notion,The Rare Occasions,6.817507,4.5600557,Notion - The Rare Occasions
Funky Boy,MAMAMOO,12.125218,5.357488,Funky Boy - MAMAMOO
言えなかったこと,Thinking Dogs,11.154057,10.690432,言えなかったこと - Thinking Dogs
Finesse,Reckless Escapades,-1.5972466,6.0252438,Finesse - Reckless Escapades
ハッピーエンド,back number,21.104506,4.4216185,ハッピーエンド - back number
Here Before,Halogen,-14.128582,5.5644045,Here Before - Halogen
No Option,Post Malone,-13.837319,5.9551625,No Option - Post Malone
10/10,Rex Orange County,4.1340036,-2.4891205,10/10 - Rex Orange County
This Might Be Love,Big Phony,6.274311,4.9859757,This Might Be Love - Big Phony
Ai Ga Tomaranai -Turn It into Love- - Remastered 2013,Wink,18.04335,9.806095,Ai Ga Tomaranai -Turn It into Love- - Remastered 2013 - Wink
Baby I'm Yours,Breakbot,-10.6481,7.3316264,Baby I'm Yours - Breakbot
Rainy Talk,evening cinema,19.178923,9.541046,Rainy Talk - evening cinema
~約束~,JYONGRI,11.233232,10.941206,~約束~ - JYONGRI
Politik,Coldplay,3.6065645,-1.2726773,Politik - Coldplay
mother's piano,DADARAY,17.666908,9.990252,mother's piano - DADARAY
Fool to Love,Nao,-3.3182278,-3.267622,Fool to Love - Nao
Can't breathe,Taichi Mukai,11.242511,10.952535,Can't breathe - Taichi Mukai
Re:pray,Aimer,15.292759,1.1885188,Re:pray - Aimer
Everybody Wants to Love You,Japanese Breakfast,-2.8730135,-3.9843621,Everybody Wants to Love You - Japanese Breakfast
CADAVER,Unlucky Morpheus,16.113956,1.1201571,CADAVER - Unlucky Morpheus
Wonder,ADOY,-0.72653824,16.089266,Wonder - ADOY
少年よ 嘘をつけ!,渡り廊下走り隊7,11.120677,10.18005,少年よ 嘘をつけ! - 渡り廊下走り隊7
Chocolate,DAY6,3.9572556,19.020609,Chocolate - DAY6
Just,MAMAMOO,11.431965,5.3966694,Just - MAMAMOO
Midsummer Madness,88rising,4.899252,12.913248,Midsummer Madness - 88rising
烈女,Miriam Yeung,2.2623284,9.280357,烈女 - Miriam Yeung
Narcos,Migos,-10.090829,12.72168,Narcos - Migos
Photoshoot,Andrés,-3.4520822,6.8040466,Photoshoot - Andrés
℃ (The City),Lay.bn,4.0377836,18.475012,℃ (The City) - Lay.bn
Hotline Bling,Drake,-10.590764,12.895389,Hotline Bling - Drake
夏の夜の街,Kinokoteikoku,17.407553,-3.2537885,夏の夜の街 - Kinokoteikoku
Halfway,Rayons,-4.240142,3.87468,Halfway - Rayons
Let it Absorb You,So Much Light,-1.5942054,6.1909733,Let it Absorb You - So Much Light
My Heart Is Buried In Venice,Ricky Montgomery,-2.788536,-5.069245,My Heart Is Buried In Venice - Ricky Montgomery
Resist,dj friz,4.252215,-1.1380785,Resist - dj friz
Henry,Soccer Mommy,0.0054169055,-10.319113,Henry - Soccer Mommy
Me!Me!Me! Chronic (TeddyLoid Mega Remix),TeddyLoid,11.727806,8.375623,Me!Me!Me! Chronic (TeddyLoid Mega Remix) - TeddyLoid
August,No Vacation,0.031505287,-9.923829,August - No Vacation
C & C,The Frights,6.18575,-10.398888,C & C - The Frights
L.L.L. (feat. Un3h) [dj-Jo Remix],dj-Jo,10.410631,8.421169,L.L.L. (feat. Un3h) [dj-Jo Remix] - dj-Jo
Back Around,Dessert,-4.339325,4.2409396,Back Around - Dessert
Beyond the night a number of feat. Kumi Sakuma,rerulili,14.756328,1.6720961,Beyond the night a number of feat. Kumi Sakuma - rerulili
Honeysea II,Hans.,-1.7952323,6.685087,Honeysea II - Hans.
Hit or Miss,BOYO,6.3522367,-9.717178,Hit or Miss - BOYO
Faded Photo,Lowhi,-4.1736054,5.2165937,Faded Photo - Lowhi
La Loca,Maria Conchita Alonso,-3.841781,4.8998246,La Loca - Maria Conchita Alonso
Holiday Love,Justin Park,-2.1207547,6.7343993,Holiday Love - Justin Park
Witchyman,Cain Culto,-3.8370898,6.6712666,Witchyman - Cain Culto
不許你注定一人,Dear Jane,2.2913496,9.237421,不許你注定一人 - Dear Jane
Orange,Cryjng,11.362083,8.401304,Orange - Cryjng
Breath Of The Wild (feat. Chieko),Macross 82-99,11.296901,10.938546,Breath Of The Wild (feat. Chieko) - Macross 82-99
かいじゅうのマーチ,Kenshi Yonezu,10.696503,10.280747,かいじゅうのマーチ - Kenshi Yonezu
The Everlasting Guilty Crown (from BEST AL“ALTER EGO”),EGOIST,16.222012,1.1321611,The Everlasting Guilty Crown (from BEST AL“ALTER EGO”) - EGOIST
Kirei,Inshow ha,9.062755,15.009127,Kirei - Inshow ha
Get Away,The Internet,6.0985312,5.175389,Get Away - The Internet
Royal Memories,Special Favorite Music,8.375423,16.074276,Royal Memories - Special Favorite Music
Hyouhyou To Emotion,frederic,21.396805,3.831697,Hyouhyou To Emotion - frederic
Transceiver,Itsue,14.906812,1.4217722,Transceiver - Itsue
少女のつづき,POLKADOT STINGRAY,10.337324,-0.6861676,少女のつづき - POLKADOT STINGRAY
変わらない空,ラックライフ,21.054169,4.3437266,変わらない空 - ラックライフ
Senko Hanabi,anri,-4.2744446,4.0769553,Senko Hanabi - anri
I Love You So,The Walters,5.8404965,5.3032155,I Love You So - The Walters
tesla,Spangle Call Lilli Line,19.747965,-0.9017009,tesla - Spangle Call Lilli Line
I Don't Wanna Love You,June One,-2.1092148,5.9034986,I Don't Wanna Love You - June One
SLEEP PARTY (feat. mindfreakkk),Tokimeki Records,11.607723,5.0417113,SLEEP PARTY (feat. mindfreakkk) - Tokimeki Records
Deluca,Ruby Empress,6.8063974,5.0563965,Deluca - Ruby Empress
A Good Day,OOHYO,4.557797,18.283758,A Good Day - OOHYO
Summer,Bobolicener,-12.645411,5.309596,Summer - Bobolicener
"눈, 코, 입 Eyes, Nose, Lips",Daeho,-5.44599,15.439245,"눈, 코, 입 Eyes, Nose, Lips - Daeho"
東へ西へ,iri,18.806198,9.615018,東へ西へ - iri
Until,Steven Jame$,-3.834593,5.237924,Until - Steven Jame$
Wolf,lil Tr33zy,-2.8110118,6.297718,Wolf - lil Tr33zy
Didn't Know,Digital Farm Animals,-2.3935363,7.18649,Didn't Know - Digital Farm Animals
アフターワード,KANA-BOON,11.997195,8.969315,アフターワード - KANA-BOON
trust me - REMIX,YUMDDA,-1.8124508,14.190754,trust me - REMIX - YUMDDA
Focus (feat. 21 Savage),Bazzi,4.9302764,-1.4685518,Focus (feat. 21 Savage) - Bazzi
idontwannabeyouanymore,Billie Eilish,4.5304337,-3.3982565,idontwannabeyouanymore - Billie Eilish
Darling,Young Jun,-5.5419393,15.080512,Darling - Young Jun
Everest,beabadoobee,-3.0501015,-5.8759947,Everest - beabadoobee
Italo Disco,Last Dinosaurs,6.1521554,5.676899,Italo Disco - Last Dinosaurs
Rainy Blues,Especia,18.212019,9.402644,Rainy Blues - Especia
Puppy Dog,Dreamer Boy,-3.1827183,-4.161731,Puppy Dog - Dreamer Boy
Do You Miss It,Summerella,-13.748528,5.702149,Do You Miss It - Summerella
夏夜のマジック,indigo la End,12.1925535,-6.4251504,夏夜のマジック - indigo la End
春雷,Kenshi Yonezu,10.468708,9.862122,春雷 - Kenshi Yonezu
Who's Wid It,The Cross,-3.236608,7.8956475,Who's Wid It - The Cross
Girls Need Love (with Drake) - Remix,Summer Walker,3.8252685,-3.720839,Girls Need Love (with Drake) - Remix - Summer Walker
Morning Call - Remix Version,Ibadi,-1.081727,16.571991,Morning Call - Remix Version - Ibadi
Just The Two Of Us,Kick a Show,9.621738,9.923921,Just The Two Of Us - Kick a Show
Do It All The Time,I DONT KNOW HOW BUT THEY FOUND ME,0.04827364,-9.744992,Do It All The Time - I DONT KNOW HOW BUT THEY FOUND ME
"Cigarette (Feat. Tablo, MISO)",offonoff,-5.462769,14.949382,"Cigarette (Feat. Tablo, MISO) - offonoff"
webfoot,sui sui duck,9.183564,14.982067,webfoot - sui sui duck
箱人間,SAKANAMON,17.274302,-2.930033,箱人間 - SAKANAMON
That One,Henry,4.619347,17.900135,That One - Henry
Love is Over - (Tomggg Remix),chelmico,16.534042,-3.83677,Love is Over - (Tomggg Remix) - chelmico
where it hurts,slchld,3.8112037,17.362135,where it hurts - slchld
Can I Call You Tonight?,Dayglow,0.031438887,-9.651555,Can I Call You Tonight? - Dayglow
pop a pill,gianni & kyle,-3.7273736,-1.3214867,pop a pill - gianni & kyle
Yellow Velvet,Wydes,-2.5590804,4.997772,Yellow Velvet - Wydes
i'm okay,nak,-3.9789395,5.8012433,i'm okay - nak
Butterfly,BTS,4.9999757,18.455378,Butterfly - BTS
This Feeling (feat. Kelsea Ballerini),The Chainsmokers,4.6283917,-1.5840799,This Feeling (feat. Kelsea Ballerini) - The Chainsmokers
Ready For It,RAC,14.092999,-13.044736,Ready For It - RAC
Raining in L.A,FrankJavCee,-4.104111,6.163339,Raining in L.A - FrankJavCee
Apartment,Young the Giant,11.09936,-9.542416,Apartment - Young the Giant
Demolition Lovers,My Chemical Romance,4.027889,-1.3450444,Demolition Lovers - My Chemical Romance
STAR LIGHT JOURNEY,Ikimonogakari,10.47805,9.231212,STAR LIGHT JOURNEY - Ikimonogakari
STAY WITH ME,EMMA HAZY MINAMI,-1.8383695,7.289582,STAY WITH ME - EMMA HAZY MINAMI
自核 / Jikaku - Michita Remix,Kaigen,10.759109,10.459985,自核 / Jikaku - Michita Remix - Kaigen
by(e),min.a,6.319468,5.184323,by(e) - min.a
Time Zone,周筆暢 (feat. Epik High),-3.8343165,4.6912317,Time Zone - 周筆暢 (feat. Epik High)
Attention (feat. Offset),Rich Brian,4.757247,13.142447,Attention (feat. Offset) - Rich Brian
Honeysea,Ivoris,-4.090434,5.6849985,Honeysea - Ivoris
Lil Cupid,Good Intent,-1.7127072,6.6347966,Lil Cupid - Good Intent
Playlist,DPR LIVE,-5.5540223,14.977607,Playlist - DPR LIVE
summertime,cinnamons,10.01267,9.451913,summertime - cinnamons
outside,Travis Scott,-10.602774,-1.3305513,outside - Travis Scott
24 Hours,Postcard Boy,6.3885255,5.207769,24 Hours - Postcard Boy
ゆめのあと,Tamaki Roy,8.207742,14.637183,ゆめのあと - Tamaki Roy
石の教会,bohemianvoodoo,-4.6345134,4.2359014,石の教会 - bohemianvoodoo
鏡面の波,YURiKA,11.0267725,8.588433,鏡面の波 - YURiKA
ありがとう,Ikimonogakari,11.054829,8.562528,ありがとう - Ikimonogakari
Sad Story (Out Of Luck),Merk & Kremont,-2.132871,7.8427486,Sad Story (Out Of Luck) - Merk & Kremont
アメジスト,UNLIMITS,20.975725,4.419632,アメジスト - UNLIMITS
Underdog,BANKS,-2.8701694,-4.3767266,Underdog - BANKS
Replaceable/Irreplaceable,Good Intent,-3.519777,6.913605,Replaceable/Irreplaceable - Good Intent
Midnight,Kim Areum,4.097453,18.630749,Midnight - Kim Areum
Only in My Dreams,The Marías,-2.8089585,-5.161037,Only in My Dreams - The Marías
Burn Out,Johnny Goth,3.5755115,-2.064292,Burn Out - Johnny Goth
So Wonderful,LADIES' CODE,4.0378556,18.43411,So Wonderful - LADIES' CODE
Just Like You,Emotional Oranges,-10.586431,7.2922387,Just Like You - Emotional Oranges
Hot N*gga,Bobby Shmurda,-9.7967615,12.88407,Hot N*gga - Bobby Shmurda
Take Me as I Am,Rina Sawayama,5.130115,-1.1347075,Take Me as I Am - Rina Sawayama
OVERSEAS 海外,Bohan Phoenix,4.775807,13.128308,OVERSEAS 海外 - Bohan Phoenix
F.A.U,EVO+,9.543864,9.780049,F.A.U - EVO+
HONEST,Victor Internet,3.5029414,-3.8875048,HONEST - Victor Internet
On the Line,Blood Orange,-3.1197667,-4.301396,On the Line - Blood Orange
Theatre,Frasco,18.122976,10.284917,Theatre - Frasco
Kanojo No Camera,Shin Rizumu,18.981503,9.395774,Kanojo No Camera - Shin Rizumu
Hysteric night girl,PSYQUI,11.37217,9.121366,Hysteric night girl - PSYQUI
Sober,Adult Mom,-3.4461706,-4.469555,Sober - Adult Mom
Carry on singing to the sky,Unlucky Morpheus,16.355791,1.0302048,Carry on singing to the sky - Unlucky Morpheus
Temptation,Imaginary Ambition,-4.518108,4.418307,Temptation - Imaginary Ambition
Too Late,Zamir,4.4000983,-3.7896378,Too Late - Zamir
Memento Mori,Ivy to Fraudulent Game,17.04479,-3.176363,Memento Mori - Ivy to Fraudulent Game
That Girl,CJ Flemings,-10.2156725,-1.691788,That Girl - CJ Flemings
Death of a Bachelor,Panic! At The Disco,9.280078,-7.4402394,Death of a Bachelor - Panic! At The Disco
Song for Denise - Maxi version,Piano Fantasia,-2.7643626,7.9113555,Song for Denise - Maxi version - Piano Fantasia
ベッドタイムミュージック,STEPHENSMITH,17.17771,-4.4121947,ベッドタイムミュージック - STEPHENSMITH
LIFE,YUI,21.10874,4.1666946,LIFE - YUI
スタンドバイミー,the peggies,12.235641,8.846735,スタンドバイミー - the peggies
退屈しのぎ,Kinokoteikoku,17.16755,-4.4206924,退屈しのぎ - Kinokoteikoku
Fatal Gift,Emily Haines & The Soft Skeleton,-2.452114,-4.0829883,Fatal Gift - Emily Haines & The Soft Skeleton
Devil's Wedding,FAKE TYPE.,10.370907,9.745296,Devil's Wedding - FAKE TYPE.
we fell in love in october,girl in red,-2.4510477,-4.6402054,we fell in love in october - girl in red
Through the Night,IU,3.8231602,17.298887,Through the Night - IU
White Iverson,Post Malone,-13.892807,5.3784986,White Iverson - Post Malone
Down on My Luck,Reckless Escapades,-2.1569514,8.072621,Down on My Luck - Reckless Escapades
Drip Too Hard,Lil Baby,-9.903136,-1.7593856,Drip Too Hard - Lil Baby
Resistance,Muse,9.231438,-7.3855457,Resistance - Muse
Fall (feat.Kim Na Young),CRUCiAL STAR,3.7200768,-3.3923361,Fall (feat.Kim Na Young) - CRUCiAL STAR
9,Drake,-10.11666,12.764651,9 - Drake
憧れ,odol,17.520601,-3.4475296,憧れ - odol
球状,Inshow ha,9.227988,14.927808,球状 - Inshow ha
Refrain Boy,ALL OFF,19.089745,9.522637,Refrain Boy - ALL OFF
Plastic Love,EMMA HAZY MINAMI,-3.202054,5.8107195,Plastic Love - EMMA HAZY MINAMI
through the late night,Travis Scott,-10.318244,-1.4807825,through the late night - Travis Scott
東京フラッシュ,Vaundy,9.561132,9.752769,東京フラッシュ - Vaundy
しき の うた,Part Of Mind,11.427056,11.125085,しき の うた - Part Of Mind
92 Explorer,Post Malone,-13.249576,6.4441466,92 Explorer - Post Malone
陪著你走,Lil’ Ashes,1.9731705,10.074625,陪著你走 - Lil’ Ashes
スカルプチャー,Kinokoteikoku,16.902212,-3.6701324,スカルプチャー - Kinokoteikoku
D-tecnoLife,UVERworld,10.403225,8.439348,D-tecnoLife - UVERworld
Plastic Love,Friday Night Plans,17.56903,9.681845,Plastic Love - Friday Night Plans
Taste,LEEBADA,-5.5528703,15.071074,Taste - LEEBADA
Black hole,Monaca yellow city,9.599868,9.710946,Black hole - Monaca yellow city
森林,Mr.,2.0552967,9.590337,森林 - Mr.
Voice,Pay money To my Pain,16.332975,1.1005325,Voice - Pay money To my Pain
teens,Goose house,12.316995,9.023796,teens - Goose house
Backwoods,Kill Bill: The Rapper,-13.854453,6.0498166,Backwoods - Kill Bill: The Rapper
F*ck Me & Feed Me,Rendezvous At Two,-4.1693883,6.2490225,F*ck Me & Feed Me - Rendezvous At Two
Unforgettable,French Montana,-10.346519,12.93198,Unforgettable - French Montana
Tell Me Why I'm Waiting,Timmies,-4.1645083,4.110526,Tell Me Why I'm Waiting - Timmies
Never Change,AMP,-2.9389958,6.2082586,Never Change - AMP
Dancing in the Moonlight,Toploader,11.949396,-9.027705,Dancing in the Moonlight - Toploader
Like U,Lucys,4.8666143,-2.2076225,Like U - Lucys
